Trade ID,Customer Trade ID,Type,Buy/Sell,CCY Pair,CCY,Near Amount,Far Amount,Rate,Points,Far Rate,Far Points,User Id,Fund Sub,Counterparty,Trade Date Time (GMT),Value Date,Far Value Date,Pricing Method,Status,How Created,How Cancelled,Is Aggressor,Position Id,Position Type
A201415006FEK00,,OR,BUY,GBP/JPY,GBP,1250000.00,,170.061,-0.02000000,,,aace5101,AACE5100,FBGC,30 May 2014 11:00:26,12 Jun 2014,,REQUEST,ACTIVE,HUBGIVEUP,,Yes,,
