Trade ID,Customer Trade ID,Type,Buy/Sell,CCY Pair,CCY,Near Amount,Far Amount,Rate,Points,Far Rate,Far Points,User Id,Fund Sub,Counterparty,Trade Date Time (GMT),Value Date,Far Value Date,Pricing Method,Status,How Created,How Cancelled,Is Aggressor,Position Id,Position Type
A201419503WLX00,,OR,BUY,GBP/USD,GBP,2250000.00,,1.710733,-0.00043700,,,aace5101,AACE5100,FBGC,14 Jul 2014 11:01:00,18 Aug 2014,,REQUEST,ACTIVE,HUBGIVEUP,,Yes,,
